t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
4.3581624899316775,1.131164141636715,-4.2764113018870695,-5.589968244890326,-21.534799042459845,5.591117764617154,3.096753048293542,0.4115173406009749,0.31938073679261625,0.38735919184669587,-0.7606591088279108,3.519383500544262,0.1055338825024089,0.39716393603221417,6.89995869125195,6.8998961750880055,6.899981681882449,6.899994538656459
4.378736865819861,0.6880990914606511,-4.161377543362736,-5.526254483641856,-21.450842933485887,6.019345493361661,3.049388466635907,0.40237437441219354,0.33646453529383835,0.35872350409332143,-0.7721424265751651,3.5185540373650452,0.13431384698525792,0.39716559639550597,6.899945508650489,6.8999232797764725,6.899985745928585,6.8999939379610025
4.399311241708045,0.24676138582872642,-4.03753326658147,-5.463515219100198,-21.334803210680683,6.433795684981459,2.991812220649204,0.3925940541846157,0.3533267456076429,0.32973728548754266,-0.7824982057595907,3.5174697777494344,0.16307160638471968,0.39716711366278595,6.8999240809349995,6.8999403183985875,6.899988527873603,6.899993165581697
4.419885617596228,-0.19218887492824327,-3.9051619357708875,-5.4019605498856995,-21.187037037186656,6.832529442098373,2.9258695428207737,0.382199040459392,0.3699468876091242,0.3004381316581084,-0.7917070941115161,3.516132181050999,0.19180537833916836,0.39716871847626345,6.899886280497122,6.8999516753910575,6.899990502071222,6.8999921596636575
4.440459993484412,-0.6280989388881882,-3.7645869067620743,-5.3417626101119176,-21.008076725277142,7.213694215573647,2.8534519280512796,0.3712129834634577,0.3863045125709481,0.27086390580333497,-0.7997515170407147,3.514537025644048,0.2205081822480425,0.39717069833586477,6.899811564468894,6.899959619309023,6.899991944101442,6.899990828036355
4.461034369372595,-1.0603270061218404,-3.616169650428447,-5.283054617565329,-20.798626929385485,7.575533883707637,2.7764868283690554,0.3596605135040138,0.4023791663286069,0.24105271241682782,-0.8066157148033444,3.5126700289741386,0.24916322826479403,0.3971735932793338,6.899636654711356,6.899965420735433,6.899993022084874,6.8999890291196895
4.481608745260779,-1.4882457745251143,-3.460307768751375,-5.2259301339098725,-20.55956128079927,7.916398007482723,2.6969274129796954,0.3475672604626473,0.41815030265486686,0.2110428947285691,-0.8122857997215239,3.5104887349012777,0.2777256117730031,0.3971787920924396,6.899094566249643,6.8999698416665565,6.8999938428664045,6.899986537915651
4.5021831211489625,-1.911245916412423,-3.2974328204649583,-5.170442535572081,-20.291919970767232,8.234748874994368,2.616743729695285,0.33495999339833654,0.43359699084794445,0.180873124322775,-0.8167498792460605,3.507834042110818,0.30603346846040946,0.3971913243965199,6.896117852872035,6.899973367594519,6.899994476758973,6.899982982888647
4.522757497037146,-2.3287395053839264,-3.1280080017660277,-5.1166046664742835,-19.996924760374203,8.529151912625254,2.5379296540756786,0.32186734199003203,0.4486966161687204,0.15058294038473866,-0.8199984993063542,3.5036453979484454,0.33302164376196813,0.39724449576541215,6.326337991894725,6.899976327923757,6.899994971945436,6.899977714472405
4.54333187292533,-2.7401637520115902,-2.952526024308256,-5.064388347793563,-19.682523028857286,8.792806301943815,2.4681406253292413,0.30832561025514327,0.46341463777680564,0.12021730560365751,-0.8220279745781126,3.250552514739763,0.11130112517649438,0.40509326657117956,6.027087165718132,6.899978938831526,6.899995362691315,6.899969530908103
4.563906248813513,-3.1451193792351293,-2.7716195223400746,-5.013607894823143,-19.347844440228,9.028047745591646,2.4064215900545403,0.29594925789680815,0.47489706569709167,0.09109955817041052,-0.8237643378080338,2.8686413603717558,-0.24256797325334972,0.41703623285701624,6.548718309739309,6.8999812740746735,6.899995673545073,6.899956030017783
4.584480624701697,-3.5431892033744825,-2.5858730744858036,-4.9640972724839205,-18.986423129754943,9.241967971516965,2.3441441230679843,0.2855684733839004,0.48175020580543054,0.06398555668365553,-0.8259983261193853,2.7173971881098513,-0.3712451478034678,0.4218420502972673,6.630892869471384,6.899983325006277,6.899995922678763,6.899931800145738
4.60505500058988,-3.933823009618163,-2.3957253514932604,-4.915867970159844,-18.608575229015837,9.431487408289948,2.2834102618472834,0.2758179344949993,0.4866579798734542,0.03769873909832695,-0.8280502899627101,2.6031471848970993,-0.46507660389420813,0.42552320253680365,6.657255297388154,6.8999851013447415,6.899996123599477,6.899883037837548
